40.0,191,190,130,194,-1,204,40,77,17,1,288.0,71,3
40.0,191,190,131,72,-1,77,17,207,43,1,288.0,71,3
40.0,191,190,132,194,-1,207,43,64,8,1,288.0,71,3
40.0,191,190,133,56,-1,64,8,209,45,1,288.0,71,3
40.0,191,190,134,194,-1,209,45,79,19,1,288.0,71,3
40.0,191,190,136,72,-1,79,19,211,47,1,288.0,71,3
40.0,191,190,137,194,-1,211,47,66,10,1,288.0,71,3
40.0,191,190,138,194,-1,195,31,63,7,1,288.0,220,4
40.0,191,190,139,56,-1,63,7,213,49,1,288.0,220,4
40.0,191,190,140,194,-1,213,49,87,25,1,288.0,220,4
40.0,191,190,141,85,-1,87,25,215,51,1,288.0,220,4
40.0,191,190,142,194,-1,215,51,84,23,1,288.0,220,4
40.0,191,190,143,81,-1,84,23,217,53,1,288.0,220,4
40.0,191,190,144,194,-1,217,53,89,27,1,288.0,220,4
40.0,191,190,145,85,-1,89,27,219,55,1,288.0,220,4
40.0,191,190,147,194,-1,219,55,58,2,1,288.0,220,4
40.0,191,190,148,56,-1,58,2,197,33,1,288.0,220,4
40.0,191,190,149,194,-1,197,33,74,14,1,288.0,220,4
40.0,191,190,150,72,-1,74,14,199,35,1,288.0,220,4
40.0,191,190,151,194,-1,199,35,60,4,1,288.0,220,4
40.0,191,190,152,56,-1,60,4,201,37,1,288.0,220,4
40.0,191,190,153,194,-1,201,37,76,16,1,288.0,220,4
40.0,191,190,154,72,-1,76,16,203,39,1,288.0,220,4
40.0,191,190,155,194,-1,203,39,62,6,1,288.0,220,4
40.0,191,190,156,56,-1,62,6,205,41,1,288.0,220,4
40.0,191,190,158,194,-1,205,41,78,18,1,288.0,220,4
40.0,191,190,159,72,-1,78,18,208,44,1,288.0,220,4
40.0,191,190,160,194,-1,195,31,63,7,1,288.0,221,5
40.0,191,190,161,56,-1,63,7,213,49,1,288.0,221,5
40.0,191,190,162,194,-1,213,49,87,25,1,288.0,221,5
40.0,191,190,163,85,-1,87,25,215,51,1,288.0,221,5
40.0,191,190,164,194,-1,215,51,84,23,1,288.0,221,5
40.0,191,190,165,81,-1,84,23,217,53,1,288.0,221,5
40.0,191,190,166,194,-1,217,53,89,27,1,288.0,221,5
40.0,191,190,167,85,-1,89,27,219,55,1,288.0,221,5
40.0,191,190,169,194,-1,219,55,58,2,1,288.0,221,5
40.0,191,190,170,56,-1,58,2,197,33,1,288.0,221,5
40.0,191,190,171,194,-1,197,33,74,14,1,288.0,221,5
40.0,191,190,172,72,-1,74,14,199,35,1,288.0,221,5
40.0,191,190,173,194,-1,199,35,60,4,1,288.0,221,5
40.0,191,190,174,56,-1,60,4,201,37,1,288.0,221,5
40.0,191,190,175,194,-1,201,37,82,21,1,288.0,221,5
40.0,191,190,176,81,-1,82,21,203,39,1,288.0,221,5
40.0,191,190,177,194,-1,203,39,62,6,1,288.0,221,5
40.0,191,190,178,56,-1,62,6,205,41,1,288.0,221,5
40.0,191,190,180,194,-1,205,41,78,18,1,288.0,221,5
40.0,191,190,181,72,-1,78,18,208,44,1,288.0,221,5
40.0,191,190,182,194,-1,208,44,65,9,1,288.0,221,5
40.0,191,190,183,56,-1,65,9,210,46,1,288.0,221,5
40.0,191,190,184,194,-1,210,46,80,20,1,288.0,221,5
40.0,191,190,185,72,-1,80,20,212,48,1,288.0,221,5
40.0,191,190,186,194,-1,212,48,67,11,1,288.0,221,5
40.0,191,190,187,90,-1,68,12,0,28,1,288.0,69,1
40.0,191,190,188,90,-1,207,43,0,29,1,288.0,70,2
40.0,191,190,189,90,-1,208,44,0,30,1,288.0,220,4
