54.0,3.0
38.0,3.0
26.0,3.0
2.0,3.0
560.0,3.0
762.0,3.0
778.0,3.0
814.0,3.0
830.0,3.0
516.0,3.0
520.0,3.0
304.0,3.0
300.0,3.0
292.0,3.0
787.0,3.0
767.0,3.0
12.0,3.0
44.0,3.0
68.0,3.0
559.0,3.0
571.0,3.0
829.0,3.0
821.0,3.0
252.0,3.0
256.0,3.0
757.0,3.0
761.0,3.0
765.0,3.0
769.0,3.0
288.0,3.0
539.0,3.0
527.0,3.0
523.0,3.0
515.0,3.0
511.0,3.0
284.0,3.0
280.0,3.0
825.0,3.0
789.0,3.0
793.0,3.0
567.0,3.0
781.0,3.0
56.0,3.0
777.0,3.0
763.0,3.0
775.0,3.0
791.0,3.0
551.0,3.0
528.0,3.0
312.0,3.0
524.0,3.0
543.0,3.0
64.0,3.0
48.0,3.0
36.0,3.0
16.0,3.0
8.0,3.0
0.0,3.0
264.0,3.0
25.0,3.0
324.0,3.0
810.0,3.0
548.0,3.0
576.0,3.0
572.0,3.0
807.0,3.0
6.0,3.0
308.0,3.0
42.0,3.0
58.0,3.0
62.0,3.0
43.0,3.0
525.0,3.0
283.0,3.0
279.0,3.0
259.0,3.0
255.0,3.0
67.0,3.0
537.0,3.0
786.0,3.0
822.0,3.0
806.0,3.0
794.0,3.0
770.0,3.0
758.0,3.0
799.0,3.0
795.0,3.0
823.0,3.0
819.0,3.0
3.0,3.0
7.0,3.0
11.0,3.0
15.0,3.0
19.0,3.0
23.0,3.0
27.0,3.0
31.0,3.0
521.0,3.0
61.0,3.0
261.0,3.0
319.0,3.0
311.0,3.0
303.0,3.0
265.0,3.0
291.0,3.0
578.0,3.0
570.0,3.0
550.0,3.0
538.0,3.0
29.0,3.0
526.0,3.0
514.0,3.0
510.0,3.0
768.0,3.0
776.0,3.0
800.0,3.0
828.0,3.0
804.0,3.0
69.0,3.0
281.0,3.0
326.0,3.0
569.0,3.0
318.0,3.0
573.0,3.0
285.0,3.0
577.0,3.0
290.0,3.0
289.0,3.0
278.0,3.0
270.0,3.0
266.0,3.0
565.0,3.0
297.0,3.0
561.0,3.0
301.0,3.0
557.0,3.0
277.0,3.0
772.0,3.0
632.0,2.0
337.0,2.0
359.0,2.0
838.0,2.0
834.0,2.0
854.0,2.0
870.0,2.0
923.0,2.0
915.0,2.0
911.0,2.0
907.0,2.0
117.0,2.0
846.0,2.0
343.0,2.0
894.0,2.0
898.0,2.0
890.0,2.0
906.0,2.0
910.0,2.0
902.0,2.0
886.0,2.0
408.0,2.0
388.0,2.0
365.0,2.0
352.0,2.0
348.0,2.0
360.0,2.0
113.0,2.0
835.0,2.0
644.0,2.0
917.0,2.0
913.0,2.0
620.0,2.0
612.0,2.0
909.0,2.0
905.0,2.0
584.0,2.0
580.0,2.0
901.0,2.0
897.0,2.0
893.0,2.0
109.0,2.0
889.0,2.0
885.0,2.0
857.0,2.0
853.0,2.0
96.0,2.0
849.0,2.0
845.0,2.0
128.0,2.0
101.0,2.0
667.0,2.0
837.0,2.0
659.0,2.0
833.0,2.0
655.0,2.0
651.0,2.0
413.0,2.0
643.0,2.0
635.0,2.0
409.0,2.0
156.0,2.0
405.0,2.0
152.0,2.0
595.0,2.0
401.0,2.0
397.0,2.0
607.0,2.0
587.0,2.0
164.0,2.0
591.0,2.0
144.0,2.0
579.0,2.0
132.0,2.0
393.0,2.0
116.0,2.0
104.0,2.0
100.0,2.0
389.0,2.0
88.0,2.0
84.0,2.0
80.0,2.0
76.0,2.0
385.0,2.0
381.0,2.0
93.0,2.0
377.0,2.0
373.0,2.0
92.0,2.0
332.0,2.0
108.0,2.0
120.0,2.0
124.0,2.0
136.0,2.0
140.0,2.0
148.0,2.0
583.0,2.0
336.0,2.0
97.0,2.0
615.0,2.0
611.0,2.0
344.0,2.0
603.0,2.0
599.0,2.0
369.0,2.0
356.0,2.0
340.0,2.0
160.0,2.0
631.0,2.0
372.0,2.0
639.0,2.0
384.0,2.0
647.0,2.0
368.0,2.0
400.0,2.0
922.0,2.0
663.0,2.0
328.0,2.0
671.0,2.0
841.0,2.0
417.0,2.0
89.0,2.0
396.0,2.0
364.0,2.0
627.0,2.0
865.0,2.0
112.0,2.0
869.0,2.0
105.0,2.0
877.0,2.0
361.0,2.0
873.0,2.0
861.0,2.0
882.0,2.0
878.0,2.0
874.0,2.0
866.0,2.0
858.0,2.0
357.0,2.0
881.0,2.0
416.0,2.0
850.0,2.0
842.0,2.0
419.0,2.0
415.0,2.0
411.0,2.0
353.0,2.0
407.0,2.0
403.0,2.0
85.0,2.0
588.0,2.0
596.0,2.0
604.0,2.0
399.0,2.0
395.0,2.0
628.0,2.0
636.0,2.0
349.0,2.0
652.0,2.0
412.0,2.0
921.0,2.0
623.0,2.0
391.0,2.0
387.0,2.0
383.0,2.0
376.0,2.0
380.0,2.0
392.0,2.0
404.0,2.0
918.0,2.0
914.0,2.0
883.0,2.0
887.0,2.0
891.0,2.0
895.0,2.0
899.0,2.0
903.0,2.0
379.0,2.0
345.0,2.0
375.0,2.0
919.0,2.0
371.0,2.0
367.0,2.0
862.0,2.0
341.0,2.0
363.0,2.0
592.0,2.0
608.0,2.0
355.0,2.0
616.0,2.0
351.0,2.0
347.0,2.0
624.0,2.0
600.0,2.0
648.0,2.0
81.0,2.0
339.0,2.0
333.0,2.0
670.0,2.0
666.0,2.0
331.0,2.0
165.0,2.0
640.0,2.0
327.0,2.0
650.0,2.0
665.0,2.0
642.0,2.0
634.0,2.0
661.0,2.0
329.0,2.0
626.0,2.0
618.0,2.0
657.0,2.0
610.0,2.0
606.0,2.0
602.0,2.0
653.0,2.0
161.0,2.0
594.0,2.0
586.0,2.0
649.0,2.0
582.0,2.0
645.0,2.0
641.0,2.0
637.0,2.0
157.0,2.0
77.0,2.0
633.0,2.0
629.0,2.0
668.0,2.0
925.0,2.0
855.0,2.0
843.0,2.0
867.0,2.0
153.0,2.0
863.0,2.0
839.0,2.0
664.0,2.0
617.0,2.0
613.0,2.0
609.0,2.0
149.0,2.0
414.0,2.0
410.0,2.0
605.0,2.0
879.0,2.0
660.0,2.0
848.0,2.0
601.0,2.0
844.0,2.0
386.0,2.0
597.0,2.0
852.0,2.0
840.0,2.0
370.0,2.0
362.0,2.0
593.0,2.0
354.0,2.0
589.0,2.0
145.0,2.0
856.0,2.0
836.0,2.0
167.0,2.0
163.0,2.0
585.0,2.0
159.0,2.0
155.0,2.0
581.0,2.0
151.0,2.0
147.0,2.0
143.0,2.0
139.0,2.0
141.0,2.0
832.0,2.0
656.0,2.0
135.0,2.0
131.0,2.0
127.0,2.0
123.0,2.0
872.0,2.0
888.0,2.0
119.0,2.0
884.0,2.0
115.0,2.0
892.0,2.0
330.0,2.0
334.0,2.0
338.0,2.0
342.0,2.0
346.0,2.0
350.0,2.0
880.0,2.0
358.0,2.0
137.0,2.0
366.0,2.0
111.0,2.0
374.0,2.0
378.0,2.0
382.0,2.0
900.0,2.0
390.0,2.0
394.0,2.0
398.0,2.0
402.0,2.0
406.0,2.0
107.0,2.0
896.0,2.0
418.0,2.0
876.0,2.0
868.0,2.0
920.0,2.0
103.0,2.0
916.0,2.0
99.0,2.0
924.0,2.0
912.0,2.0
95.0,2.0
91.0,2.0
121.0,2.0
908.0,2.0
133.0,2.0
621.0,2.0
87.0,2.0
875.0,2.0
871.0,2.0
625.0,2.0
859.0,2.0
851.0,2.0
847.0,2.0
83.0,2.0
166.0,2.0
162.0,2.0
79.0,2.0
158.0,2.0
154.0,2.0
75.0,2.0
904.0,2.0
864.0,2.0
150.0,2.0
146.0,2.0
142.0,2.0
138.0,2.0
134.0,2.0
130.0,2.0
126.0,2.0
122.0,2.0
118.0,2.0
114.0,2.0
110.0,2.0
106.0,2.0
590.0,2.0
102.0,2.0
598.0,2.0
98.0,2.0
94.0,2.0
90.0,2.0
614.0,2.0
129.0,2.0
622.0,2.0
86.0,2.0
630.0,2.0
82.0,2.0
638.0,2.0
78.0,2.0
646.0,2.0
125.0,2.0
654.0,2.0
658.0,2.0
662.0,2.0
860.0,2.0
619.0,2.0
335.0,2.0
669.0,2.0
1009.0,1.0
1007.0,1.0
1003.0,1.0
1005.0,1.0
501.0,1.0
249.0,1.0
999.0,1.0
995.0,1.0
1001.0,1.0
991.0,1.0
987.0,1.0
997.0,1.0
497.0,1.0
983.0,1.0
979.0,1.0
993.0,1.0
975.0,1.0
932.0,1.0
971.0,1.0
989.0,1.0
493.0,1.0
245.0,1.0
967.0,1.0
963.0,1.0
985.0,1.0
959.0,1.0
955.0,1.0
981.0,1.0
489.0,1.0
951.0,1.0
947.0,1.0
977.0,1.0
943.0,1.0
939.0,1.0
973.0,1.0
485.0,1.0
241.0,1.0
935.0,1.0
931.0,1.0
969.0,1.0
927.0,1.0
965.0,1.0
481.0,1.0
961.0,1.0
957.0,1.0
477.0,1.0
237.0,1.0
953.0,1.0
949.0,1.0
473.0,1.0
945.0,1.0
748.0,1.0
740.0,1.0
941.0,1.0
469.0,1.0
233.0,1.0
732.0,1.0
724.0,1.0
937.0,1.0
716.0,1.0
708.0,1.0
933.0,1.0
465.0,1.0
700.0,1.0
692.0,1.0
929.0,1.0
684.0,1.0
680.0,1.0
676.0,1.0
461.0,1.0
229.0,1.0
672.0,1.0
457.0,1.0
453.0,1.0
225.0,1.0
449.0,1.0
445.0,1.0
221.0,1.0
441.0,1.0
500.0,1.0
755.0,1.0
751.0,1.0
484.0,1.0
747.0,1.0
437.0,1.0
217.0,1.0
743.0,1.0
468.0,1.0
739.0,1.0
735.0,1.0
452.0,1.0
731.0,1.0
433.0,1.0
727.0,1.0
436.0,1.0
723.0,1.0
719.0,1.0
424.0,1.0
420.0,1.0
715.0,1.0
429.0,1.0
213.0,1.0
711.0,1.0
707.0,1.0
703.0,1.0
699.0,1.0
425.0,1.0
695.0,1.0
691.0,1.0
687.0,1.0
683.0,1.0
421.0,1.0
209.0,1.0
679.0,1.0
675.0,1.0
205.0,1.0
248.0,1.0
244.0,1.0
236.0,1.0
232.0,1.0
228.0,1.0
201.0,1.0
220.0,1.0
216.0,1.0
212.0,1.0
204.0,1.0
200.0,1.0
196.0,1.0
192.0,1.0
188.0,1.0
184.0,1.0
180.0,1.0
176.0,1.0
172.0,1.0
168.0,1.0
208.0,1.0
197.0,1.0
193.0,1.0
189.0,1.0
224.0,1.0
1010.0,1.0
503.0,1.0
1006.0,1.0
240.0,1.0
1002.0,1.0
499.0,1.0
753.0,1.0
998.0,1.0
994.0,1.0
495.0,1.0
990.0,1.0
986.0,1.0
491.0,1.0
749.0,1.0
185.0,1.0
982.0,1.0
978.0,1.0
487.0,1.0
974.0,1.0
970.0,1.0
483.0,1.0
745.0,1.0
966.0,1.0
962.0,1.0
479.0,1.0
958.0,1.0
954.0,1.0
475.0,1.0
741.0,1.0
950.0,1.0
946.0,1.0
471.0,1.0
942.0,1.0
938.0,1.0
467.0,1.0
737.0,1.0
934.0,1.0
930.0,1.0
463.0,1.0
926.0,1.0
459.0,1.0
733.0,1.0
181.0,1.0
455.0,1.0
451.0,1.0
729.0,1.0
447.0,1.0
443.0,1.0
725.0,1.0
439.0,1.0
428.0,1.0
432.0,1.0
435.0,1.0
440.0,1.0
444.0,1.0
448.0,1.0
721.0,1.0
456.0,1.0
460.0,1.0
464.0,1.0
431.0,1.0
472.0,1.0
476.0,1.0
480.0,1.0
427.0,1.0
488.0,1.0
492.0,1.0
496.0,1.0
717.0,1.0
177.0,1.0
423.0,1.0
713.0,1.0
709.0,1.0
705.0,1.0
701.0,1.0
173.0,1.0
697.0,1.0
693.0,1.0
754.0,1.0
750.0,1.0
746.0,1.0
689.0,1.0
742.0,1.0
738.0,1.0
734.0,1.0
730.0,1.0
685.0,1.0
169.0,1.0
726.0,1.0
722.0,1.0
718.0,1.0
714.0,1.0
681.0,1.0
710.0,1.0
706.0,1.0
702.0,1.0
698.0,1.0
677.0,1.0
694.0,1.0
690.0,1.0
686.0,1.0
682.0,1.0
673.0,1.0
678.0,1.0
674.0,1.0
251.0,1.0
502.0,1.0
498.0,1.0
247.0,1.0
494.0,1.0
490.0,1.0
243.0,1.0
486.0,1.0
482.0,1.0
239.0,1.0
688.0,1.0
478.0,1.0
696.0,1.0
474.0,1.0
704.0,1.0
235.0,1.0
712.0,1.0
470.0,1.0
720.0,1.0
466.0,1.0
728.0,1.0
231.0,1.0
736.0,1.0
462.0,1.0
744.0,1.0
458.0,1.0
752.0,1.0
227.0,1.0
454.0,1.0
450.0,1.0
223.0,1.0
446.0,1.0
442.0,1.0
219.0,1.0
438.0,1.0
434.0,1.0
215.0,1.0
430.0,1.0
426.0,1.0
211.0,1.0
422.0,1.0
207.0,1.0
203.0,1.0
199.0,1.0
195.0,1.0
191.0,1.0
187.0,1.0
183.0,1.0
179.0,1.0
175.0,1.0
171.0,1.0
250.0,1.0
246.0,1.0
242.0,1.0
238.0,1.0
234.0,1.0
230.0,1.0
226.0,1.0
222.0,1.0
218.0,1.0
214.0,1.0
210.0,1.0
206.0,1.0
202.0,1.0
198.0,1.0
194.0,1.0
190.0,1.0
186.0,1.0
182.0,1.0
178.0,1.0
928.0,1.0
174.0,1.0
936.0,1.0
940.0,1.0
944.0,1.0
948.0,1.0
952.0,1.0
956.0,1.0
960.0,1.0
964.0,1.0
968.0,1.0
972.0,1.0
976.0,1.0
980.0,1.0
984.0,1.0
988.0,1.0
992.0,1.0
996.0,1.0
1000.0,1.0
1004.0,1.0
1008.0,1.0
170.0,1.0
